event_id,time_to_tca,mission_id,t_span,c_span,self_t_j2k_sma,self_t_j2k_ecc,self_t_j2k_inc,self_t_j2k_Omega,self_t_j2k_omega,self_t_j2k_theta,self_c_j2k_sma,self_c_j2k_ecc,self_c_j2k_inc,self_c_j2k_Omega,self_c_j2k_omega,self_c_j2k_theta,self_mahalanobis_distance_B,self_relative_speed_B,self_det_C_B,self_geocentric_latitude,self_t_sigma_rsquared,self_t_sigma_tsquared,self_t_sigma_nsquared,self_t_sigma_rt,self_t_sigma_rn,self_t_sigma_tn,self_c_sigma_rsquared,self_c_sigma_tsquared,self_c_sigma_nsquared,self_c_sigma_rt,self_c_sigma_rn,self_c_sigma_tn
6132,4.50208755787037,2,12,2,7158024.34468912,0.00239395022036216,98.6721390105346,0,109.189189189189,183.870387038704,7140733.37627972,0.00482995427154608,98.5641509993199,218.802210586887,69.4327796333898,177.469145138785,39.8432344960015,2665.6238350525,2379396802.45278,-65.4472218309452,32.8307019066689,8519.05136554919,3.05294007210512,-12.7303717701915,4.44240534605689,-2.0859685439493,1010.12387940347,20148421.4221876,29.1978996729487,-53603.1985537678,42.1601972959668,3026.1477033478
8664,4.15265180555556,15,5.1,2,7101221.62272723,0.000951844813108631,91.9794060254068,0,108.468468468468,54.3294329432943,7090801.29900044,0.00245117517747878,74.0996702318145,175.554081020245,129.843056303102,248.05536746295,3.32456154761128,266.769507252984,24087934571.6871,17.1915145584826,29.8703012471932,7533.53505336282,5.88146590441926,-35.7173616138752,1.77329260230584,9.60233491081897,10462.6443703406,140101256.385605,5909.56229286374,-500523.530403796,-431.156557069733,112484.484422902
5,2.43732501157407,5,1,2,6995466.79535898,0.000731912809561421,97.7927088433067,0,131.531531531532,317.371737173717,6989357.31804501,0.000583244381378139,97.8055942860719,15.3781795103975,215.88582265275,235.114566222942,2.75207366925604,253.788534019959,847056.052477993,82.1309654592228,31.41907,5042.187,3.292806,-48.37155,2.239915,-0.8885239,25.77114,10154.7,3.774086,-35.08996,0.4353636,-0.2061104
9969,3.33733173611111,1,21,2,7067272.78825893,0.00107336889668361,98.1525411653521,0,26.6666666666667,96.3816381638164,7066744.43347657,0.00047538577969627,81.1765248590027,25.6210217525156,237.454690924263,245.474973411486,22.3393255409323,4236.76227796651,3934625719.54474,56.0720556746477,192.254811655722,8982.1811209069,19.1274948260596,-259.096524103203,20.4731876543715,-24.2743534203981,434.107378918233,9271120.75441033,501.802857486092,-39741.0159092857,176.443007376137,-3338.34332757477
3185,4.7273396875,6,9.1,2,6808191.44301259,0.0013128003760822,87.2407441184004,0,42.5225225225225,87.1287128712871,6810687.55617677,0.000503720617543385,51.5686210648601,103.390819815964,110.847578122947,328.483756073871,5.54999901559224,13722.3879394222,3357829371.13188,50.2686811906828,9.99809143990726,3725015.9761726,3.70359364941152,-2200.58485901473,0.592500254067146,-396.824578029502,601.55960324141,112624015.316095,20.6965182287734,-247090.257184055,-12.3620419533591,15132.6451403418
6792,0.957411145833333,2,12,2,7155358.67462381,0.000523473757767511,98.6210127354713,0,263.423423423423,188.730873087309,7176759.07300551,0.00485477657612513,98.8852165512555,345.962718159697,149.820233793477,300.196140211115,4.63531197214072,1084.47230485615,311296391525.801,81.1158695326922,5.04410674569821,138.583580675431,1.1170070327348,-2.35133760667552,0.671532280696024,-0.801842723373624,49361.9647278324,6461151.40950117,2504.5116918956,-18588.4896334797,9271.55688331958,-8008.99904643961
6892,4.60285258101852,6,9.1,2,6818681.88843667,0.00161813468023026,87.2635421929058,0,104.864864864865,69.018901890189,6824407.50211987,0.00224285496749494,31.0127483571296,169.561851962575,62.4669363140608,309.392592393139,5.35521126138029,7753.82140431413,99463106827.4835,6.10923232806298,18.1558672104735,1993696.11329918,11.4429165960696,-3802.04362568821,0.335693862848289,-272.200312846825,34591.575249191,1357960337.09829,1081.78035132676,-6827485.57885471,-5447.55319936119,1113174.71283345
2172,6.08584704861111,2,12,2,7158925.90803557,0.00225820318600273,98.6586756147107,0,116.036036036036,180.918091809181,7636855.76616977,0.0648153011414923,62.20047805778,117.126550494909,287.483720236395,337.511156058818,0.103774407173553,30.3545713196546,387101654348.044,-61.7887351840272,67.98792,51552.2,7.29616099999999,56.43849,11.09732,18.71302,31242.42,54971780,19963.82,799344.1,-453.6167,-173460.1
6792,0.324297719907407,2,12,2,7155358.70397304,0.000523587057542546,98.6210073384268,0,263.423423423423,188.730873087309,7176757.14101603,0.00485396615573215,98.8852228314515,345.9627168329,149.817970344727,300.198451366459,4.71036380466684,1090.38258423363,311367974817.456,81.1158747674188,3.27118374394059,38.8866647551118,1.12152205786281,-2.96401864350282,0.491411739397042,-0.282551554161729,49362.1585753212,6463929.03693412,2504.51352490015,-18635.3228348326,9271.54541157312,-8009.95701939046
2038,6.1522534837963,1,21,2,7063334.17439528,0.00265464568612045,98.2047042464036,0,103.063063063063,183.906390639064,7067420.07119934,0.00425389099888793,73.9446084699779,82.8885660560145,160.355800178485,119.507489412336,44.3379261667545,2752.09139746484,1091215057985.32,-71.2038047386621,6.533112,1419.847,6.246443,16.207,2.008332,-2.968495,9083.458,236575100,370.8925,358660.8,198.2634,18409.44
6792,0.736867152777778,2,12,2,7155358.66821488,0.000523474065887525,98.6210127383227,0,263.423423423423,188.730873087309,7176759.06738481,0.00485443454376408,98.8852213429302,345.962718183253,149.817865310325,300.198531421168,4.65663420245193,1087.36153141446,311432468960.037,81.1158695299266,5.04408597801404,140.131480765706,1.11700590176407,-2.35382343301233,0.671527114231011,-0.801117367554738,49361.9496979041,6464309.88022615,2504.5118293778,-18596.0847035806,9271.55626088559,-8009.19624580197
6203,5.66350299768518,4,5.42,2,7193967.03802652,0.000590208462360335,98.6712623202394,0,213.693693693694,224.014401440144,7212308.65617055,0.00285264319547333,98.9945778444912,109.103756792758,60.3787825606708,41.6801744007061,5.04056668923299,587.851860590744,3660856676.98795,74.9959052046735,76.6086405104684,8081.15370776644,14.5396291713658,-150.758923168546,9.41941508707079,-27.301443748346,6864.69967209827,1506640.31365814,1337.02051850581,3640.51824205408,2255.00549617013,3613.00946123111
7857,6.74532533564815,15,5.1,2,7101638.55623905,0.00138962797588967,91.9305838167332,0,43.963963963964,300.954095409541,7095615.23783198,0.0263942710792294,62.9103481643337,172.595515038992,288.804831735831,268.180446055959,3.94760551490307,719.131789034527,21203278167.7192,-15.0731765658515,23.62441,16418.82,8.920164,82.35891,-0.01398278,24.03967,59074.96,68459570,35144.6,-1883235,-9065.845,-22802.1
8061,5.36090138888889,18,27.71,2,7203484.87481998,0.00138068922864113,98.8195290014801,0,73.1531531531532,302.250225022502,7209923.54230622,0.00192404856589122,81.1065401586606,180.027383516993,134.757794097524,29.8346328843194,3.0825068964236,858.263164769408,670869978.521152,15.2168163543016,23.6608997332566,18528.3926404452,38.2594653655786,12.5508527041632,1.35430865090125,-7.86174658369541,9064.35068946134,4137991.47122273,114198.890114801,-7440.94141376327,-19252.8943661431,12857.2400300323
6792,1.39215648148148,2,12,2,7155358.54549302,0.000523052063091084,98.6210025601365,0,263.423423423423,188.730873087309,7176765.19787271,0.00485635462802337,98.8851983629434,345.962724421131,149.819688901165,300.196608125303,4.55177182826988,1074.53549964624,312002611744.643,81.1158794020003,6.97959094984579,280.41542950027,1.18792141191938,-10.3541385069795,0.924114604134953,-2.0778185917766,49362.3461443778,6475825.85500224,2504.51098999334,-18673.4897955018,9271.54316387179,-8008.25838862607
7857,4.43288313657407,15,5.1,2,7101638.37922307,0.00138878893354503,91.9305799473395,0,43.963963963964,300.954095409541,7095617.33010307,0.0263956774261238,62.9104960531488,172.595069189505,288.803879290411,268.181478556563,4.47646711478583,772.872104555469,21768306502.5607,-15.0731766009783,4.494778,5551.358,5.658508,-0.2368912,-0.108904,11.87617,59136.52,68217830,35144.9,-1881009,-9067.677,-22583.14
5863,1.34306677083333,3,4.12,2,7186413.25531025,0.00103739637057415,98.6940343328666,0,72.7927927927928,277.155715571557,7220089.20240453,0.00482980562085541,82.8010321356755,180.266342976156,196.194606266105,353.820071636434,3.71518824221195,106.281183659197,483792.96467133,-9.9348176538672,68.1631824923661,1955.43335184806,65.1502740026928,58.809716585998,-12.7468332731961,-44.5760521809368,316.420058067436,316831.291003434,980.426143055701,-2285.47966174621,136.218422965719,-975.719963635537
9465,5.86716934027778,9,20,2,6991348.30293968,0.000860232609995232,97.9983583092722,0,176.216216216216,250.33303330333,7019764.44786991,0.00438481858973159,71.0056764502603,293.587474354398,104.988980327709,329.045543667608,32.3160324393601,10466.2801902108,1213019161757.23,65.2958689585429,1.79411613160365,39365.419455505,1.7937902220239,-118.166303384999,0.0293088474110108,-5.94323908814723,11949.465804256,244613798.959643,280.397113360771,-1046833.36634409,-840.070982010623,28902.2082753088
3211,4.20194795138889,1,21,2,7063135.06600275,0.00268872998018793,98.2556626725289,0,102.342342342342,182.790279027903,7059111.83262858,0.00335638094700746,86.3568295936878,196.11346431658,61.259452568897,191.925390786312,30.7023852858879,833.457071479989,12609751310.5682,-72.8082042646857,4.70609227848729,7169.3504703547,3.4586872234191,7.65325207344782,0.206867473080964,-1.72939516558925,6423.47528946463,107172266.752684,396.889150834465,-360026.375083183,-1115.15032225586,3965.56115133405
9369,2.66869762731482,9,20,2,7007827.11983125,0.00132696581047727,97.985641293927,0,144.144144144144,233.519351935194,13566673.5477377,0.498190031443236,20.2071215005356,298.625194037128,36.1923245206544,24.2341169861965,5.24240769976088,589.470609954389,9095095584.82461,17.4866574318227,206.869097743964,10138.3358296257,8.94606494712462,254.502577745599,-1.15204072411004,-7.28426237170157,183113.032988657,9619993.82601056,785.7876594573,1319746.61018898,1626.24311429743,8055.32535012732
5230,3.43394587962963,1,21,2,7073027.82978356,0.00138793943496456,98.2779606104654,0,114.594594594595,283.780378037804,7084742.22555113,0.00234292531113599,99.5986555925162,165.891346795355,174.32803445237,327.131572925391,54.8865294814533,3722.65744865143,669020152366.084,37.9037886088539,12.12107,525.5077,14.10027,13.86501,-3.415349,-5.271171,39652.29,469657400,21208.9,-1327617,-25262.39,201367.9
37,3.18070542824074,18,27.71,2,7200388.8952784,0.00129919559148709,98.7873591952686,0,106.306306306306,282.880288028803,7127840.34247469,0.0303351512737569,28.8918344653584,270.13111127274,196.282106166954,249.319843262098,23.9334930883378,2075.60277509932,489417641.03777,28.8116183253123,73.3686563790244,4471.38232703691,31.0500793630802,115.012456164635,4.78359736727318,-5.42541949200208,4133.60988490935,3748798.17607369,75.1562468867383,-121052.767432334,1.606595517278,-93.2146335723609
6792,2.31523520833333,2,12,2,7155358.59021068,0.000522677418677369,98.6209933040241,0,263.423423423423,188.730873087309,7176770.32161164,0.00485548204009827,98.8852013898437,345.962729925208,149.803883869667,300.21249487207,4.39265275012914,1084.58804160843,311951046942.97,81.1158883797314,13.3822189175721,1494.2522067755,1.35123460053152,-29.6020619261328,1.80025069819117,-3.2467744200358,49362.3047143983,6473112.12890222,2504.5181015263,-18681.0059875203,9271.54251087569,-8009.9262747007
7857,3.77273302083333,15,5.1,2,7101638.82557104,0.00138802967339264,91.9305695126287,0,43.963963963964,300.990099009901,7095612.25027098,0.0263962756833029,62.9059959936243,172.611671734502,288.765398663976,268.179979443191,4.85138595706692,824.95760497131,21460664374.5503,-15.0371950105967,4.842566,2350.144,5.570513,10.87179,0.2951025,12.65977,58270.37,67092940,35144.75,-1849793,-9092.52,-21692.16
7091,4.54358693287037,19,1.5,2,7092538.89855662,0.00253015911743715,98.231996880181,0,135.135135135135,184.122412241224,7151141.45547809,0.00635431616148033,98.8300693220844,194.579999389431,194.247676343121,26.5721393184202,6.52424193328641,416.609721442023,1348543540.4348,-40.2358316748696,27.51073,18386.65,89.20104,-161.1013,2.744814,-59.69811,850.0044,45964020,1251.914,66498.05,59.10052,9510.537
12705,4.30244428240741,9,20,2,6989997.93940317,0.000923652085455754,97.9373750347562,0,17.2972972972973,92.0612061206121,6986076.38684423,0.000970883191157225,98.0605088179521,223.268455747119,199.140574960516,231.550222465366,0.847643858236289,71.6675658858315,2303983326728.82,69.1353221638933,3366.66988507116,147912931.717077,2966.57654852345,-93236.0386053198,2730.44293697198,-330849.170025942,3323.42847850692,45231051.1704381,113.978083139098,-165944.152302788,370.013857109538,-4568.58345648245
12794,4.36278515046296,16,0.8,2,7181667.66393609,9.85568239927732e-05,98.4558348349614,0,242.162162162162,211.737173717372,7240552.98355892,0.013359472460045,98.3634918272996,308.907240094411,32.3342999996269,53.5710092738627,2.71182054613332,369.747237988332,364077722.867653,80.6943361881256,55.748875961256,5255.2949594005,9.00548235255152,61.7563229243392,13.2974180460567,7.45674087548869,332.116266404309,1498613.49598171,408.420551272209,11780.0966027163,108.136310224945,-3210.04890313805
6846,6.01942350694445,2,12,2,7155920.71478463,0.00270753429048581,98.6057695995126,0,79.2792792792793,179.69396939694,7144237.54201364,0.0111128584106104,86.2676628315848,157.78912394883,169.841767611376,113.603978957594,23.6892733937764,2653.89327215696,4152440189.68944,-76.045411490704,92.71235,80437.44,2.79234,79.78261,8.106648,53.26024,4839.56,41108650,286.2447,310410.2,-520.8753,9175.305
5013,4.67260694444445,3,4.12,2,7169014.97936548,0.00278445276782302,98.5255823518473,0,94.0540540540541,179.5499549955,7191989.05151376,0.00152970387555466,99.0373907550083,324.530875666997,193.987029866309,74.028164067745,0.60615050542635,190.538867426045,10146290029.2941,-80.749140301282,70.11458,11420.84,25.78266,-397.0165,8.615704,-36.22446,2385.959,4709714,14122.71,-17628.92,4937.651,-46932.26
1029,3.5966166087963,1,21,2,7062007.68591521,0.00284117875166116,98.1561398349687,0,85.4054054054054,179.297929792979,7007224.38863563,0.0115296859570603,98.6258905163816,61.6052051106705,116.277982430232,158.221390319514,93.5477244822515,15816.3256738093,1051845179626.24,-80.2846816045568,12.84001,8589.26899999999,2.27164,91.10863,-0.2237144,3.063759,4331.71,328713600,1084.149,-157297,1153.383,27063.35
6792,2.05837175925926,2,12,2,7155358.56493933,0.000522935984346017,98.6209996200092,0,263.423423423423,188.730873087309,7176766.38608519,0.00485290172306169,98.8852222200157,345.96272622786,149.793094577728,300.223438376874,4.54833375795207,1104.07371583604,312959152290.878,81.1158822537021,11.5784623441727,1013.79415389476,1.23701363262398,8.92572176503928,1.35073378283556,-0.277293095344886,49362.9159373729,6493797.32164504,2504.52438111791,-18823.1552374571,9271.5147474846,-8008.00543920874
6792,1.68701755787037,2,12,2,7155358.49816375,0.000523132287717906,98.6209997275591,0,263.423423423423,188.730873087309,7176763.58391129,0.00485218082536703,98.8852330915229,345.962723642965,149.793276208236,300.223293231951,4.66548504939008,1108.7484520846,313771439239.986,81.1158821493868,9.16709288675225,633.744378006066,1.27670151994353,-2.25429141145843,1.37787895509786,-1.44909369537419,49363.3645470837,6512356.18057381,2504.52329946246,-18924.1588144796,9271.49842288156,-8006.72537203238
153,5.64209997685185,1,21,2,7067247.00518046,0.00103922992343492,98.2711732121724,0,151.351351351351,265.886588658866,7284179.3588804,0.0299150717657518,97.6567681299121,155.734156145119,116.523782828595,6.37159882620052,8.68841982101579,1721.70253237892,2335288530928.74,56.3231328280536,1.639062,260.156,2.982705,1.467461,-0.3940984,1.055774,251045.9,241313100,188374.3,-4340304,192634.4,-1880932
10902,5.0731649537037,2,12,2,7155915.35205024,0.000603968525975927,98.5026487420023,0,219.81981981982,219.297929792979,7055243.42474682,0.0149225323174836,99.6586964467194,98.4258819716668,288.871576200188,171.000705989074,10.5797373729961,1743.97296997402,2155030131.61965,76.2215486441018,59.92647,15397.64,1.637125,-202.2789,5.294619,-17.87674,969.7769,4722547,135.6645,-4237.554,146.6886,109.8433
6203,4.00450997685185,4,5.42,2,7193967.10168361,0.000590010858649311,98.6712650971779,0,213.693693693694,224.014401440144,7212305.94674929,0.00285283980323592,98.9945353981591,109.103740522687,60.3674152812889,41.6915655802306,7.81328630713369,594.008981413581,3605682995.91891,74.9959036245792,60.4360584151298,2894.5435954301,15.4255935037689,54.2521118310932,8.44636898531839,-20.9053185101821,6864.6309140882,1497813.54276806,1337.02104327802,3560.58546986773,2254.99310795146,3586.52341978011
10510,3.4960175,2,12,2,7169773.65833979,0.00148180771874434,98.5111988748085,0,87.2072072072072,66.6426642664266,7178188.48088996,0.0067338578474771,73.9415288615976,176.142153632634,101.948715773798,285.024308926932,2.54462104767119,204.430232597823,655001678.250351,25.8407280995799,12.7670313054158,5041.40202905186,13.0738737493631,5.25083296757716,2.77110788476272,-16.800968392728,8498.4459608868,631893.539627041,121203.965965235,5116.62176226384,-20136.3404075972,-14116.451069801
6792,2.76895049768519,2,12,2,7155358.67607103,0.000522649368616845,98.6210001852772,0,263.423423423423,188.766876687669,7176771.24848173,0.00486315141443488,98.8938747727373,345.962735370123,149.89008703536,300.161526015274,4.45259326157491,1120.02982549573,312261973830.889,81.1071491331081,13.3244849716073,2049.03562807063,1.45881437819259,7.91361096248815,2.2597051835672,2.08863619454989,49362.0378899265,6478614.68291078,2504.53071407699,-18678.6276831924,9271.53114736643,-8006.82046367674
11953,2.00678085648148,1,21,2,7062722.51592629,0.000603741291251506,98.1935496239756,0,212.612612612613,224.878487848785,7074269.3323077,0.0181626306317027,98.536519669937,112.980324069401,189.540080212911,272.739311792064,6.74377602126197,332.386657373608,642467510281.369,75.0823815704836,3.665179,1289.268,2.316911,-2.878989,1.280792,-1.22045,262110.2,714124500,3194.242,-13608140,1847.116,25829.81
7857,5.03285966435185,15,5.1,2,7101638.15966961,0.00138883947387211,91.9305782944588,0,43.963963963964,300.954095409541,7095609.38503874,0.0263920870685356,62.9101786534107,172.596136736286,288.804730555587,268.180349466718,3.66343336937102,646.318536017651,23130123800.311,-15.0731766159834,9.708668,7303.254,6.582995,11.13005,-2.079248,-13.40191,60268.53,69842180,35144.67,-1923939,-9033.68,-23874.95
10510,1.11533438657407,2,12,2,7169773.0985054,0.00148306702286932,98.5111930056165,0,87.2072072072072,66.6786678667867,7178195.57098358,0.00673274969244955,73.9391282020583,176.147083114284,101.902029955451,285.034007533435,2.560156320173,203.782850112565,666065392.910738,25.8052149244968,9.13701108761213,654.058416303594,9.54589055008666,-14.2586464449781,1.10963869403579,-6.33428135785953,8500.89437555657,670907.74572753,121203.998819113,4741.2669908986,-20130.0092810647,-14527.522989259
7857,4.0368883912037,15,5.1,2,7101639.00067449,0.00138841382357655,91.9305734545152,0,43.963963963964,300.990099009901,7095622.15407272,0.0263990975297199,62.9062120741823,172.610914507654,288.764559253525,268.18102138821,5.36158546870078,914.772474443782,20589864267.7564,-15.0371949749015,4.698309,3285.769,5.524645,7.152011,0.2446716,3.735659,57318.35,65887490,35144.95,-1815910,-9119.259,-20748.12
5230,4.34005690972222,1,21,2,7073028.57246831,0.00138817885924217,98.2779464810406,0,114.594594594595,283.780378037804,7084737.50576722,0.00234163441865177,99.5982579323631,165.890820922612,174.294155567356,327.165480641572,52.833658254345,3805.48164362936,669490044090.18,37.9037902093972,23.2646,4543.745,22.27733,115.7155,-6.626687,-26.19075,39646.27,471727100,21208.79,-1328378,-25264.4,201943.4
9383,3.25682856481481,2,12,2,7158329.15370711,0.00235557942235171,98.5932665553672,0,68.1081081081081,178.037803780378,7160609.64152447,0.00451237446922323,65.8782436448283,232.876295781835,35.068909533287,242.696277751481,1.18749665737902,138.471477207402,270080466812.104,-64.7306729115676,14.9973996139643,2649.63420474221,1.2792848480779,-22.1683581697105,1.01803085433127,-1.04377326379311,218083.360714382,20343304.7021642,215737.278500803,1811713.10028388,-208179.740915809,-1828445.02509447
9372,4.42715875,6,9.1,2,6808114.36091937,0.00132231989774776,87.2443177658643,0,42.5225225225225,86.6606660666067,6810706.58872678,0.000510433855302922,51.8264465858634,102.450942377414,105.42861506041,334.623083656126,2.02566594743112,1592.2709065985,4121363718.07871,50.7355960508333,11.2668555101194,3431460.03055831,4.1934895976162,-2584.66152156578,0.458231769043834,-377.034095027868,689.53566733477,126442007.611106,19.0346766356502,-281129.274191363,-17.3565546171411,16738.5156706839
1656,2.35989072916667,18,27.71,2,7172965.55255009,0.000719712368485845,98.7722171044969,0,252.252252252252,192.835283528353,7209961.89904612,0.00451941100742634,83.1513529716618,256.683897169043,93.991615237846,348.649290199565,9.48089982868555,589.317825964903,2458570.33712213,79.9553422348628,28.9200997553673,2724.21490518193,4.70289105915486,-24.5485313565242,2.97100831640967,-7.91551449828145,75.1956086615483,59821.6674856167,18.5455277586516,-190.414722964135,-6.25543606991845,-11.1890466437101
7254,4.48972195601852,5,1,2,6997009.69374265,0.00182277509520091,97.8024277687475,0,194.594594594595,271.791179117912,7004885.25457081,0.00118534437120869,98.0777036604505,230.509422828867,74.2072999267761,359.53806283845,2.91049420632957,159.376723520092,363069.284195114,71.897496683987,36.82053,11373.75,4.459732,28.72879,4.346609,2.83969,72.06059,5859.66,7.652405,-96.08176,10.42412,-21.4033
7857,3.447675625,15,5.1,2,7101639.16905058,0.00138854957902658,91.9305753562401,0,43.963963963964,300.990099009901,7095621.41858104,0.0263875336235771,62.9063475134572,172.610446685342,288.765132129628,268.180567190533,5.73141840017726,970.359443711453,20207628032.7398,-15.0371949576806,3.424463,1763.128,4.704049,3.630153,-0.6088461,-6.035301,56755.92,65075010,35144.98,-1794505,-9136.416,-20093.2
6132,4.18826782407407,2,12,2,7158024.00826483,0.00239384309267719,98.6721396746438,0,109.189189189189,183.834383438344,7140733.01923513,0.00483044936347725,98.542873894952,218.811368342705,69.5778994190399,177.352486840401,44.627257020667,2513.41635826617,1876873652.14519,-65.4807680558836,15.6406228845258,6062.88638726436,2.72645509027396,-95.0930266718735,2.7902487932251,-15.9696545324275,983.422680242212,16967920.737522,28.4371200896966,-49737.0343135119,41.4273289756467,2508.01522870665
153,5.00940267361111,1,21,2,7067248.04698678,0.00103910366971332,98.2711786742342,0,151.351351351351,265.922592259226,7284174.79144529,0.0299150699436666,97.6407742188,155.72372589052,116.476385244802,6.38653566577083,9.42355148362033,1924.58170520246,2317934799009.89,56.3579013587853,62.80008,8739.93,2.571718,139.561,0.7107896,3.037714,252129,230497400,188373.7,-4135676,192915.9,-1772030
153,4.67178696759259,1,21,2,7067248.02521163,0.00103920433187631,98.2711652841565,0,150.990990990991,265.958595859586,7284166.85624693,0.029913954198066,97.7725977534419,155.810016122695,116.77190223415,6.38637942793939,9.52327861377912,1916.32227195741,2334116522956.98,56.044581663049,62.46722,5801.426,2.40224,40.05121,1.141575,2.790741,252160.3,230995300,188374,-4146521,192923.7,-1777296
11953,2.32977813657407,1,21,2,7062722.36896477,0.000602591481753599,98.1935545743095,0,212.612612612613,224.770477047705,7074265.75348912,0.0181609051601893,98.6338212279292,113.001754141473,189.582740784787,272.739614551676,7.63225244452049,500.113797050231,635619828784.109,74.9923141574865,3.883735,2956.264,2.448731,-15.80931,1.306946,-8.711732,263766.2,718532400,3194.319,-13693580,1844.968,25953.05
10172,4.68096532407408,2,12,2,7157894.75599349,0.00241559230836156,98.5680940456403,0,70.6306306306306,176.669666966697,7176395.1672074,0.0011241760520975,99.7844959383014,137.740106967473,13.2027765872998,279.020725047984,31.3403483782304,3653.89182926917,10877542677.9681,-65.8173330470544,4.704705,19752.83,3.412757,-65.30147,-0.06152422,11.35872,3629.611,24451460,2020.319,-132864.4,1462.192,-20998.01
153,6.01318771990741,1,21,2,7067248.82049782,0.00103859010803114,98.2711782649561,0,151.351351351351,265.922592259226,7284180.66438882,0.0299156872364954,97.6404770821078,155.723533947021,116.472903541566,6.3900685021372,10.0421424098591,1968.60898606097,2309033611898.71,56.3579014481928,2.094421,481.3124,3.644232,-0.7572986,-0.6572787,2.580232,251910.8,232246400,188368.7,-4168573,192858.8,-1789787
1370,4.16364048611111,9,20,2,6989697.40710392,0.000688288005128749,97.9885180171863,0,205.765765765766,229.63096309631,6987184.47352545,0.000895734976913737,74.0110089632821,225.773822819095,246.188555393076,208.367668326384,13.7469676982383,862.429840624732,7918243784.32629,73.3963170406101,1.73353096636637,2256.25896017957,2.23271028515615,-6.37827927211876,0.113573808554365,0.22983014134642,3604.74237162036,16727793.889863,3835.09641979118,-88361.3522803285,2878.44417988257,-18377.9381215479
1225,6.76961734953704,4,5.42,2,7196641.39989387,0.00228355607600184,98.8427834671407,0,110.27027027027,185.490549054905,7203988.1581513,0.00243460148673293,70.232589089354,62.2050955631225,49.9245968313098,239.041543071903,5.48614298088589,1171.88010478888,102282618.078166,-62.8621085566028,177.953588251004,17576.4343022136,53.1543511113247,131.406782232534,27.6356438106895,19.6897823225578,95.059586329588,538642.01351124,103.151944698801,-2025.54839242016,-10.6893397541781,191.324706598753
7857,4.74324228009259,15,5.1,2,7101638.74894765,0.00138897106895423,91.9305780487142,0,43.963963963964,300.990099009901,7095612.03289491,0.0263976286782485,62.9059976937338,172.611592983191,288.766410287608,268.178974126902,4.80246166272341,834.694944276051,21858912228.0845,-15.0371949332992,10.29762,5672.415,6.71488,24.60098,-2.318461,4.162676,58113.8,67035090,35144.87,-1846162,-9095.205,-21666.22
664,4.32381805555556,9,20,2,6991619.25858738,0.000897422883119939,97.8044498914285,0,173.693693693694,251.845184518452,6985608.69986632,0.00115121427105634,70.9353402411264,297.309700374064,250.535444903101,181.982495737964,31.8553186839308,5302.04444059082,1518256361380.26,64.3971652071567,1.56559738310032,9859.38688479398,1.59996442136395,-42.6819954369715,-0.0231136791986888,-0.394196347057488,19645.1528634453,117383788.793562,487.263013547404,-337772.37969903,-2872.00054185694,10713.6431472387
153,4.31237711805556,1,21,2,7067248.54794168,0.00103871663940074,98.2711820843885,0,150.990990990991,265.958595859586,7284171.83151723,0.0299146362492344,97.7719962344193,155.809633359913,116.765929045534,6.39245991200719,10.0677777212333,2003.72146018353,2294176490086.71,56.04457803617,53.48598,4142.516,2.392358,-89.64299,0.691895,-1.25294,252405.1,227441200,188370.8,-4074553,192986.3,-1739936
5230,4.09828591435185,1,21,2,7073028.63002751,0.00138786767509895,98.27797096495,0,114.594594594595,283.780378037804,7084742.94321156,0.00234139845111716,99.598141571121,165.890706558644,174.264530553836,327.195140765547,55.3627576031345,3824.44365757949,675265706145.671,37.9037874359239,14.64588,1410.521,17.38644,-7.062381,-5.436936,15.3058,39675.83,473157000,21208.78,-1335306,-25267.46,202406.7
12391,5.04212109953704,15,5.1,2,7097088.06753338,0.00172350015849491,91.9233380814512,0,98.018018018018,48.028802880288,7074550.65980868,0.00600479174296337,73.8979495012023,12.4853753027643,34.4298550666978,110.084220634956,13.7033691301147,4073.67354239389,1445745318.01097,33.9314478841855,12.73525,16435.95,7.149944,-52.41672,0.5786983,13.15671,233.185,9367268,851.8889,28274.51,42.67078,-2496.397
8438,4.73777805555556,1,21,2,7075901.99142979,0.00151855380292256,98.0863127320687,0,81.4414414414414,70.0990099009901,7042580.65938737,0.00750643924896911,73.9426467367317,13.238465122442,274.993416299259,235.533284586702,16.312144034967,8228.41269261575,22197478444.253,28.1512089583073,342.8423,16638.04,9.4337,-402.9202,-2.834278,1.129128,2524.233,26151260,10266.71,-226391.6,-249.4189,-25429.98
6792,5.36917061342593,2,12,2,7155359.28190444,0.000524816739592744,98.6210106962119,0,263.423423423423,188.802880288029,7176739.6855186,0.00485144931581381,98.9027060796767,345.962716312691,149.902343173957,300.18565838881,3.6690052646106,1300.81880752086,310948069262.581,81.0982704343032,48.6257385884496,19157.4286572082,1.94581599759842,-190.13502695258,5.91654881884047,-19.7518024006599,49359.7301915156,6429817.51570114,2504.59924560759,-18309.2116999426,9271.65750789866,-8014.58367631238
153,5.30209918981482,1,21,2,7067247.88068934,0.00103900534154213,98.2711829140401,0,151.351351351351,265.922592259226,7284176.01358511,0.0299152742137401,97.6406715847686,155.723661592705,116.473977200681,6.38900386084773,9.35020512271649,1940.48813961848,2347824561640.4,56.3579004325917,77.50854,12892.64,2.895778,30.00461,1.882939,5.205716,252409.1,227894500,188376.9,-4084234,192990.3,-1744647
